81.472,100,100,100,100,100,100,100,100,100
90.579,100,100,100,100,100,100,100,100,100
12.699,99.682,100,100,100,100,100,100,100,100
91.338,100,100,100,100,100,100,100,100,100
63.236,100,100,100,100,100,100,100,100,100
